Hole_ID,X,Y
CE-4026,771366,9624132
CE-4025,771366,9623882
CE-4028,771366,9623632
CE-4027,771366,9623382
CE-4014,771366,9623132
CE-4013,771366,9622882
CE-4016,771366,9622632
CE-4015,771366,9622382
CE-4018,771366,9622132
CE-4017,771366,9621882
CE-4020,771366,9621632
CE-4019,771366,9621382
CE-3974,771366,9621132
CE-3973,771366,9620882
CE-3976,771366,9620632
CE-3975,771366,9620382
CE-3978,771366,9620166
CE-3977,771326,9617868
CE-3980,771326,9617632
CE-3979,771326,9617382
CE-3966,771326,9617132
CE-3965,771353,9616871
CE-3968,771366,9616701
CE-3967,771616,9624378
CE-3970,771616,9624132
CE-3969,771616,9623882
CE-3972,771616,9623632
CE-3971,771616,9623382
CE-3990,771616,9623132
CE-3989,771616,9622882
CE-3992,771616,9622632
CE-3991,771616,9622382
CE-3994,771616,9622132
CE-3993,771616,9621882
CE-3996,771616,9621632
CE-3995,771616,9621382
CE-3982,771616,9621132
CE-3981,771616,9620882
CE-3984,771616,9620632
CE-3983,771616,9620382
CE-3986,771616,9620166
CE-3985,771616,9616831
CE-3988,771616,9616701
CE-3987,771866,9624377
CE-3942,771866,9624132
CE-3941,771866,9623882
CE-3944,771866,9623632
CE-3943,771866,9623382
CE-3946,771866,9623132
CE-3945,771866,9622882
CE-3948,771866,9622632
CE-3947,771866,9622382
CE-3934,771866,9622132
CE-3933,771866,9621882
CE-3936,771866,9621632
CE-3935,771866,9621382
CE-3938,771866,9621132
CE-3937,771866,9620882
CE-3940,771866,9620632
CE-3939,771866,9620382
CE-3958,771866,9620166
CE-3957,771866,9616831
CE-3960,771866,9616701
CE-3959,772116,9624377
CE-3962,772116,9624132
CE-3961,772116,9623882
CE-3964,772116,9623632
CE-3963,772116,9623382
CE-3950,772116,9623132
CE-3949,772116,9622882
CE-3952,772116,9622632
CE-3951,772116,9622382
CE-3954,772116,9622132
CE-3953,772116,9621882
CE-3956,772116,9621632
CE-3955,772116,9621382
CE-3910,772116,9621132
CE-3909,772116,9620882
CE-3912,772116,9620632
CE-3911,772116,9620382
CE-3914,772116,9620166
CE-3913,772116,9616831
CE-3916,772116,9616701
CE-3915,772366,9624377
CE-3902,772366,9624132
CE-3901,772366,9623882
CE-3904,772366,9623632
CE-3903,772366,9623382
CE-3906,772366,9623132
CE-3905,772366,9622882
CE-3908,772366,9622632
CE-3907,772366,9622382
CE-3926,772366,9622132
CE-3925,772366,9621882
CE-3928,772366,9621632
CE-3927,772366,9621382
CE-3930,772366,9621132
CE-3929,772366,9620882
CE-3932,772366,9620632
CE-3931,772366,9620382
CE-3918,772366,9620166
CE-3917,772366,9616831
CE-3920,772366,9616701
CE-3919,772616,9624377
CE-3922,772616,9624132
CE-3921,772616,9623882
CE-3924,772616,9623632
CE-3923,772616,9623382
CE-3878,772616,9623132
CE-3877,772616,9622882
CE-3880,772616,9622632
CE-3879,772616,9622382
CE-3882,772616,9622132
CE-3881,772616,9621882
CE-3884,772616,9621632
CE-3883,772616,9621382
CE-3870,772616,9621132
CE-3869,772616,9620882
CE-3872,772616,9620632
CE-3871,772616,9620382
CE-3874,772616,9620166
CE-3873,772700,9617292
CE-3876,772700,9617132
CE-3875,772632,9616854
CE-3894,772616,9616701
CE-3893,772866,9624376
CE-3896,772866,9624132
CE-3895,772866,9623882
CE-3898,772866,9623632
CE-3897,772866,9623382
CE-3900,772866,9623132
CE-3899,772866,9622882
CE-3886,772866,9622632
CE-3885,772866,9622382
CE-3888,772866,9622132
CE-3887,772866,9621882
CE-3890,772866,9621632
CE-3889,772866,9621382
CE-3892,772866,9621132
CE-3891,772866,9620882
CE-3846,772866,9620632
CE-3845,772866,9620382
CE-3848,772866,9620166
CE-3847,772866,9617292
CE-3850,772848,9617145
CE-3849,772822,9616882
CE-3852,772822,9616701
CE-3851,773116,9624376
CE-3838,773116,9624132
CE-3837,773116,9623882
CE-3840,773116,9623632
CE-3839,773116,9623382
CE-3842,773116,9623132
CE-3841,773116,9622882
CE-3844,773116,9622632
CE-3843,773116,9622382
CE-3862,773116,9622132
CE-3861,773116,9621882
CE-3864,773116,9621632
CE-3863,773116,9621382
CE-3866,773116,9621132
CE-3865,773116,9620882
CE-3868,773116,9620632
CE-3867,773116,9620382
CE-3854,773116,9620166
CE-3853,773116,9617292
CE-3856,773116,9617198
CE-3855,773366,9624376
CE-3858,773366,9624132
CE-3857,773366,9623882
CE-3860,773366,9623632
CE-3859,773366,9623382
CE-3814,773366,9623132
CE-3813,773366,9622882
CE-3816,773366,9622632
CE-3815,773366,9622382
CE-3818,773366,9622132
CE-3817,773366,9621882
CE-3820,773366,9621632
CE-3819,773366,9621382
CE-3806,773366,9621132
CE-3805,773366,9620882
CE-3808,773366,9620632
CE-3807,773366,9620382
CE-3810,773373,9620138
CE-3809,773398,9619882
CE-3812,773398,9619632
CE-3811,773398,9619382
CE-3830,773398,9619132
CE-3829,773398,9618882
CE-3832,773398,9618632
CE-3831,773398,9618382
CE-3834,773398,9618132
CE-3833,773398,9617882
CE-3836,773398,9617632
CE-3835,773387,9617374
CE-3822,773366,9617198
CE-3821,773616,9624376
CE-3824,773616,9624132
CE-3823,773616,9623882
CE-3826,773616,9623632
CE-3825,773616,9623382
CE-3828,773616,9623132
CE-3827,773616,9622882
CE-3782,773616,9622632
CE-3781,773616,9622382
CE-3784,773616,9622132
CE-3783,773616,9621882
CE-3786,773616,9621632
CE-3785,773616,9621382
CE-3788,773616,9621132
CE-3787,773616,9620882
CE-3774,773616,9620632
CE-3773,773616,9620382
CE-3776,773616,9620132
CE-3775,773616,9619882
CE-3778,773595,9619638
CE-3777,773588,9619382
CE-3780,773588,9619132
CE-3779,773588,9618882
CE-3798,773588,9618632
CE-3797,773609,9618375
CE-3800,773616,9618132
CE-3799,773616,9617882
CE-3802,773616,9617632
CE-3801,773616,9617382
CE-3804,773616,9617198
CE-3803,773866,9624375
CE-3790,773866,9624132
CE-3789,773866,9623882
CE-3792,773866,9623632
CE-3791,773866,9623382
CE-3794,773866,9623132
CE-3793,773866,9622882
CE-3796,773866,9622632
CE-3795,773866,9622382
CE-3750,773866,9622132
CE-3749,773866,9621882
CE-3752,773866,9621632
CE-3751,773866,9621382
CE-3754,773866,9621132
CE-3753,773866,9620882
CE-3756,773866,9620632
CE-3755,773866,9620382
CE-3742,773866,9620132
CE-3741,773866,9619882
CE-3744,773866,9619730
CE-3743,773866,9618343
CE-3746,773866,9618132
CE-3745,773866,9617882
CE-3748,773866,9617632
CE-3747,773866,9617382
CE-3766,773866,9617198
CE-3765,774007,9624375
CE-3768,774007,9624132
CE-3767,774007,9623882
CE-3770,774007,9623632
CE-3769,774007,9623382
CE-3772,774007,9623132
CE-3771,774007,9622882
CE-3758,774007,9622632
CE-3757,774007,9622382
CE-3760,774007,9622132
CE-3759,774007,9621882
CE-3762,774007,9621632
CE-3761,774007,9621382
CE-3764,774007,9621132
CE-3763,774007,9620882
CE-3727,774007,9620632
CE-3726,774007,9620382
CE-3729,774007,9620132
CE-3728,774007,9619882
CE-3731,774007,9619730
CE-3730,774116,9618343
CE-3733,774116,9618132
CE-3732,774116,9617882
CE-3719,774116,9617632
CE-3718,774116,9617382
CE-3721,774116,9617198
CE-3720,774366,9618343
CE-3723,774366,9618132
CE-3722,774366,9617882
CE-3725,774366,9617632
CE-3724,774366,9617382
CE-3735,774366,9617198
CE-3734,774511,9618343
CE-3737,774511,9618132
CE-3736,774511,9617882
CE-3739,774511,9617632
CE-3738,774511,9617382
CE-3740,774511,9617198
EA-0001,774616,9625497
EA-0002,774616,9625449
EA-0003,774616,9625399
EA-0004,774616,9625349
EA-0005,774616,9625299
EA-0006,774616,9625249
EA-0007,774616,9625199
EA-0008,774616,9625149
EA-0009,774616,9625099
EA-0010,774616,9625049
EA-0011,774616,9624999
EA-0012,774616,9624949
EA-0013,774616,9624899
EA-0014,774616,9624849
EA-0015,774616,9624799
EA-0016,774616,9624749
EA-0017,774616,9624699
EA-0018,774616,9624649
EA-0019,774616,9624599
EA-0020,774616,9624549
EA-0021,774616,9624499
EA-0022,774616,9624449
EA-0023,774616,9624399
EA-0024,774616,9624349
EA-0025,774616,9624299
EA-0026,774616,9624249
EA-0027,774616,9624199
EA-0028,774616,9624149
EA-0029,774616,9624099
EA-0030,774616,9624049
EA-0031,774616,9623999
EA-0032,774616,9623949
EA-0033,774616,9623899
EA-0034,774616,9623849
EA-0035,774616,9623799
EA-0036,774616,9623749
EA-0037,774616,9623699
EA-0038,774616,9623649
EA-0039,774616,9623599
EA-0040,774616,9623549
EA-0041,774616,9623499
EA-0042,774616,9623449
EA-0043,774616,9623399
EA-0044,774616,9623356
EA-0045,774663,9625497
EA-0046,774663,9625449
EA-0047,774663,9625399
EA-0048,774663,9625349
EA-0049,774663,9625299
EA-0050,774663,9625249
EA-0051,774663,9625199
EA-0052,774663,9625149
EA-0053,774663,9625099
EA-0054,774663,9625049
EA-0055,774663,9624999
EA-0056,774663,9624949
EA-0057,774663,9624899
EA-0058,774663,9624849
EA-0059,774663,9624799
EA-0060,774663,9624749
EA-0061,774663,9624699
EA-0062,774663,9624649
EA-0063,774663,9624599
EA-0064,774663,9624549
EA-0065,774663,9624499
EA-0066,774663,9624449
EA-0067,774663,9624399
EA-0068,774663,9624349
EA-0069,774663,9624299
EA-0070,774663,9624249
EA-0071,774663,9624199
EA-0072,774663,9624149
EA-0073,774663,9624099
EA-0074,774663,9624049
EA-0075,774663,9623999
EA-0076,774663,9623949
EA-0077,774663,9623899
EA-0078,774663,9623849
EA-0079,774663,9623799
EA-0080,774663,9623749
EA-0081,774663,9623699
EA-0082,774663,9623649
EA-0083,774663,9623599
EA-0084,774663,9623549
EA-0085,774663,9623499
EA-0086,774663,9623449
EA-0087,774663,9623399
EA-0088,774663,9623356
EA-0089,774713,9625497
EA-0090,774713,9625449
EA-0091,774713,9625399
EA-0092,774713,9625349
EA-0093,774713,9625299
EA-0094,774713,9625249
EA-0095,774713,9625199
EA-0096,774713,9625149
EA-0097,774713,9625099
EA-0098,774713,9625049
EA-0099,774713,9624999
EA-0100,774713,9624949
EA-0101,774713,9624899
EA-0102,774713,9624849
EA-0103,774713,9624799
EA-0104,774713,9624749
EA-0105,774713,9624699
EA-0106,774713,9624649
EA-0107,774713,9624599
EA-0108,774713,9624549
EA-0109,774713,9624499
EA-0110,774713,9624449
EA-0111,774713,9624399
EA-0112,774713,9624349
EA-0113,774713,9624299
EA-0114,774713,9624249
EA-0115,774713,9624199
EA-0116,774713,9624149
EA-0117,774713,9624099
EA-0118,774713,9624049
EA-0119,774713,9623999
EA-0120,774713,9623949
EA-0121,774713,9623899
EA-0122,774713,9623849
EA-0123,774713,9623799
EA-0124,774713,9623749
EA-0125,774713,9623699
EA-0126,774713,9623649
EA-0127,774713,9623599
EA-0128,774713,9623549
EA-0129,774713,9623499
EA-0130,774713,9623449
EA-0131,774713,9623399
EA-0132,774713,9623356
EA-0133,774763,9625497
EA-0134,774763,9625449
EA-0135,774763,9625399
EA-0136,774763,9625349
EA-0137,774763,9625299
EA-0138,774763,9625249
EA-0139,774763,9625199
EA-0140,774763,9625149
EA-0141,774763,9625099
EA-0142,774763,9625049
EA-0143,774763,9624999
EA-0144,774763,9624949
EA-0145,774763,9624899
EA-0146,774763,9624849
EA-0147,774763,9624799
EA-0148,774763,9624749
EA-0149,774763,9624699
EA-0150,774763,9624649
EA-0151,774763,9624599
EA-0152,774763,9624549
EA-0153,774763,9624499
EA-0154,774763,9624449
EA-0155,774763,9624399
EA-0156,774763,9624349
EA-0157,774763,9624299
EA-0158,774763,9624249
EA-0159,774763,9624199
EA-0160,774763,9624149
EA-0161,774763,9624099
EA-0162,774763,9624049
EA-0163,774763,9623999
EA-0164,774763,9623949
EA-0165,774763,9623899
EA-0166,774763,9623849
EA-0167,774763,9623799
EA-0168,774763,9623749
EA-0169,774763,9623699
EA-0170,774763,9623649
EA-0171,774763,9623599
EA-0172,774763,9623549
EA-0173,774763,9623499
EA-0174,774763,9623449
EA-0175,774763,9623399
EA-0176,774763,9623356
EA-0177,774813,9625497
EA-0178,774813,9625449
EA-0179,774813,9625399
EA-0180,774813,9625349
EA-0181,774813,9625299
EA-0182,774813,9625249
EA-0183,774813,9625199
EA-0184,774813,9625149
EA-0185,774813,9625099
EA-0186,774813,9625049
EA-0187,774813,9624999
EA-0188,774813,9624949
EA-0189,774813,9624899
EA-0190,774813,9624849
EA-0191,774813,9624799
EA-0192,774813,9624749
EA-0193,774813,9624699
EA-0194,774813,9624649
EA-0195,774813,9624599
EA-0196,774813,9624549
EA-0197,774813,9624499
EA-0198,774813,9624449
EA-0199,774813,9624399
EA-0200,774813,9624349
EA-0201,774813,9624299
EA-0202,774813,9624249
EA-0203,774813,9624199
EA-0204,774813,9624149
EA-0205,774813,9624099
EA-0206,774813,9624049
EA-0207,774813,9623999
EA-0208,774813,9623949
EA-0209,774813,9623899
EA-0210,774813,9623849
EA-0211,774813,9623799
EA-0212,774813,9623749
EA-0213,774813,9623699
EA-0214,774813,9623649
EA-0215,774813,9623599
EA-0216,774813,9623549
EA-0217,774813,9623499
EA-0218,774813,9623449
EA-0219,774813,9623399
EA-0220,774813,9623356
EA-0221,774863,9625497
EA-0222,774863,9625449
EA-0223,774863,9625399
EA-0224,774863,9625349
EA-0225,774863,9625299
EA-0226,774863,9625249
EA-0227,774863,9625199
EA-0228,774863,9625149
EA-0229,774863,9625099
EA-0230,774863,9625049
EA-0231,774863,9624999
EA-0232,774863,9624949
EA-0233,774863,9624899
EA-0234,774863,9624849
EA-0235,774863,9624799
EA-0236,774863,9624749
EA-0237,774863,9624699
EA-0238,774863,9624649
EA-0239,774863,9624599
EA-0240,774863,9624549
EA-0241,774863,9624499
EA-0242,774863,9624449
EA-0243,774863,9624399
EA-0244,774863,9624349
EA-0245,774863,9624299
EA-0246,774863,9624249
EA-0247,774863,9624199
EA-0248,774863,9624149
EA-0249,774863,9624099
EA-0250,774863,9624049
EA-0251,774863,9623999
EA-0252,774863,9623949
EA-0253,774863,9623899
EA-0254,774863,9623849
EA-0255,774863,9623799
EA-0256,774863,9623749
EA-0257,774863,9623699
EA-0258,774863,9623649
EA-0259,774863,9623599
EA-0260,774863,9623549
EA-0261,774863,9623499
EA-0262,774863,9623449
EA-0263,774863,9623399
EA-0264,774863,9623356
EA-0265,774913,9625497
EA-0266,774913,9625449
EA-0267,774913,9625399
EA-0268,774913,9625349
EA-0269,774913,9625299
EA-0270,774913,9625249
EA-0271,774913,9625199
EA-0272,774913,9625149
EA-0273,774913,9625099
EA-0274,774913,9625049
EA-0275,774913,9624999
EA-0276,774913,9624949
EA-0277,774913,9624899
EA-0278,774913,9624849
EA-0279,774913,9624799
EA-0280,774913,9624749
EA-0281,774913,9624699
EA-0282,774913,9624649
EA-0283,774913,9624599
EA-0284,774913,9624549
EA-0285,774913,9624499
EA-0286,774913,9624449
EA-0287,774913,9624399
EA-0288,774913,9624349
EA-0289,774913,9624299
EA-0290,774913,9624249
EA-0291,774913,9624199
EA-0292,774913,9624149
EA-0293,774913,9624099
EA-0294,774913,9624049
EA-0295,774913,9623999
EA-0296,774913,9623949
EA-0297,774913,9623899
EA-0298,774913,9623849
EA-0299,774913,9623799
EA-0300,774913,9623749
EA-0301,774913,9623699
EA-0302,774913,9623649
EA-0303,774913,9623599
EA-0304,774913,9623549
EA-0305,774913,9623499
EA-0306,774913,9623449
EA-0307,774913,9623399
EA-0308,774913,9623356
EA-0309,774963,9625497
EA-0310,774963,9625449
EA-0311,774963,9625399
EA-0312,774963,9625349
EA-0313,774963,9625299
EA-0314,774963,9625249
EA-0315,774963,9625199
EA-0316,774963,9625149
EA-0317,774963,9625099
EA-0318,774963,9625049
EA-0319,774963,9624999
EA-0320,774963,9624949
EA-0321,774963,9624899
EA-0322,774963,9624849
EA-0323,774963,9624799
EA-0324,774963,9624749
EA-0325,774963,9624699
EA-0326,774963,9624649
EA-0327,774963,9624599
EA-0328,774963,9624549
EA-0329,774963,9624499
EA-0330,774963,9624449
EA-0331,774963,9624399
EA-0332,774963,9624349
EA-0333,774963,9624299
EA-0334,774963,9624249
EA-0335,774963,9624199
EA-0336,774963,9624149
EA-0337,774963,9624099
EA-0338,774963,9624049
EA-0339,774963,9623999
EA-0340,774963,9623949
EA-0341,774963,9623899
EA-0342,774963,9623849
EA-0343,774963,9623799
EA-0344,774963,9623749
EA-0345,774963,9623699
EA-0346,774963,9623649
EA-0347,774963,9623599
EA-0348,774963,9623549
EA-0349,774963,9623499
EA-0350,774963,9623449
EA-0351,774963,9623399
EA-0352,774963,9623356
EA-0353,775013,9625497
EA-0354,775013,9625449
EA-0355,775013,9625399
EA-0356,775013,9625349
EA-0357,775013,9625299
EA-0358,775013,9625249
EA-0359,775013,9625199
EA-0360,775013,9625149
EA-0361,775013,9625099
EA-0362,775013,9625049
EA-0363,775013,9624999
EA-0364,775013,9624949
EA-0365,775013,9624899
EA-0366,775013,9624849
EA-0367,775013,9624799
EA-0368,775013,9624749
EA-0369,775013,9624699
EA-0370,775013,9624649
EA-0371,775013,9624599
EA-0372,775013,9624549
EA-0373,775013,9624499
EA-0374,775013,9624449
EA-0375,775013,9624399
EA-0376,775013,9624349
EA-0377,775013,9624299
EA-0378,775013,9624249
EA-0379,775013,9624199
EA-0380,775013,9624149
EA-0381,775013,9624099
EA-0382,775013,9624049
EA-0383,775013,9623999
EA-0384,775013,9623949
EA-0385,775013,9623899
EA-0386,775013,9623849
EA-0387,775013,9623799
EA-0388,775013,9623749
EA-0389,775013,9623699
EA-0390,775013,9623649
EA-0391,775013,9623599
EA-0392,775013,9623549
EA-0393,775013,9623499
EA-0394,775013,9623449
EA-0395,775013,9623399
EA-0396,775013,9623356
EA-0397,775063,9625497
EA-0398,775063,9625449
EA-0399,775063,9625399
EA-0400,775063,9625349
EA-0401,775063,9625299
EA-0402,775063,9625249
EA-0403,775063,9625199
EA-0404,775063,9625149
EA-0405,775063,9625099
EA-0406,775063,9625049
EA-0407,775063,9624999
EA-0408,775063,9624949
EA-0409,775063,9624899
EA-0410,775063,9624849
EA-0411,775063,9624799
EA-0412,775063,9624749
EA-0413,775063,9624699
EA-0414,775063,9624649
EA-0415,775063,9624599
EA-0416,775063,9624549
EA-0417,775063,9624499
EA-0418,775063,9624449
EA-0419,775063,9624399
EA-0420,775063,9624349
EA-0421,775063,9624299
EA-0422,775063,9624249
EA-0423,775063,9624199
EA-0424,775063,9624149
EA-0425,775063,9624099
EA-0426,775063,9624049
EA-0427,775063,9623999
EA-0428,775063,9623949
EA-0429,775063,9623899
EA-0430,775063,9623849
EA-0431,775063,9623799
EA-0432,775063,9623749
EA-0433,775063,9623699
EA-0434,775063,9623649
EA-0435,775063,9623599
EA-0436,775063,9623549
EA-0437,775063,9623499
EA-0438,775063,9623449
EA-0439,775063,9623399
EA-0440,775063,9623356
EA-0441,775113,9625497
EA-0442,775113,9625449
EA-0443,775113,9625399
EA-0444,775113,9625349
EA-0445,775113,9625299
EA-0446,775113,9625249
EA-0447,775113,9625199
EA-0448,775113,9625149
EA-0449,775113,9625099
EA-0450,775113,9625049
EA-0451,775113,9624999
EA-0452,775113,9624949
EA-0453,775113,9624899
EA-0454,775113,9624849
EA-0455,775113,9624799
EA-0456,775113,9624749
EA-0457,775113,9624699
EA-0458,775113,9624649
EA-0459,775113,9624599
EA-0460,775113,9624549
EA-0461,775113,9624499
EA-0462,775113,9624449
EA-0463,775113,9624399
EA-0464,775113,9624349
EA-0465,775113,9624299
EA-0466,775113,9624249
EA-0467,775113,9624199
EA-0468,775113,9624149
EA-0469,775113,9624099
EA-0470,775113,9624049
EA-0471,775113,9623999
EA-0472,775113,9623949
EA-0473,775113,9623899
EA-0474,775113,9623849
EA-0475,775113,9623799
EA-0476,775113,9623749
EA-0477,775113,9623699
EA-0478,775113,9623649
EA-0479,775113,9623599
EA-0480,775113,9623549
EA-0481,775113,9623499
EA-0482,775113,9623449
EA-0483,775113,9623399
EA-0484,775113,9623356
EA-0485,775163,9625497
EA-0486,775163,9625449
EA-0487,775163,9625399
EA-0488,775163,9625349
EA-0489,775163,9625299
EA-0490,775163,9625249
EA-0491,775163,9625199
EA-0492,775163,9625149
EA-0493,775163,9625099
EA-0494,775163,9625049
EA-0495,775163,9624999
EA-0496,775163,9624949
EA-0497,775163,9624899
EA-0498,775163,9624849
EA-0499,775163,9624799
EA-0500,775163,9624749
EA-0501,775163,9624699
EA-0502,775163,9624649
EA-0503,775163,9624599
EA-0504,775163,9624549
EA-0505,775163,9624499
EA-0506,775163,9624449
EA-0507,775163,9624399
EA-0508,775163,9624349
EA-0509,775163,9624299
EA-0510,775163,9624249
EA-0511,775163,9624199
EA-0512,775163,9624149
EA-0513,775163,9624099
EA-0514,775163,9624049
EA-0515,775163,9623999
EA-0516,775163,9623949
EA-0517,775163,9623899
EA-0518,775163,9623849
EA-0519,775163,9623799
EA-0520,775163,9623749
EA-0521,775163,9623699
EA-0522,775163,9623649
EA-0523,775163,9623599
EA-0524,775163,9623549
EA-0525,775163,9623499
EA-0526,775163,9623449
EA-0527,775163,9623399
EA-0528,775163,9623356
EA-0529,775213,9625497
EA-0530,775213,9625449
EA-0531,775213,9625399
EA-0532,775213,9625349
EA-0533,775213,9625299
EA-0534,775213,9625249
EA-0535,775213,9625199
EA-0536,775213,9625149
EA-0537,775213,9625099
EA-0538,775213,9625049
EA-0539,775213,9624999
EA-0540,775213,9624949
EA-0541,775213,9624899
EA-0542,775213,9624849
EA-0543,775213,9624799
EA-0544,775213,9624749
EA-0545,775213,9624699
EA-0546,775213,9624649
EA-0547,775213,9624599
EA-0548,775213,9624549
EA-0549,775213,9624499
EA-0550,775213,9624449
EA-0551,775213,9624399
EA-0552,775213,9624349
EA-0553,775213,9624299
EA-0554,775213,9624249
EA-0555,775213,9624199
EA-0556,775213,9624149
EA-0557,775213,9624099
EA-0558,775213,9624049
EA-0559,775213,9623999
EA-0560,775213,9623949
EA-0561,775213,9623899
EA-0562,775213,9623849
EA-0563,775213,9623799
EA-0564,775213,9623749
EA-0565,775213,9623699
EA-0566,775213,9623649
EA-0567,775213,9623599
EA-0568,775213,9623549
EA-0569,775213,9623499
EA-0570,775213,9623449
EA-0571,775213,9623399
EA-0572,775213,9623356
EA-0573,775263,9625497
EA-0574,775263,9625449
EA-0575,775263,9625399
EA-0576,775263,9625349
EA-0577,775263,9625299
EA-0578,775263,9625249
EA-0579,775263,9625199
EA-0580,775263,9625149
EA-0581,775263,9625099
EA-0582,775263,9625049
EA-0583,775263,9624999
EA-0584,775263,9624949
EA-0585,775263,9624899
EA-0586,775263,9624849
EA-0587,775263,9624799
EA-0588,775263,9624749
EA-0589,775263,9624699
EA-0590,775263,9624649
EA-0591,775263,9624599
EA-0592,775263,9624549
EA-0593,775263,9624499
EA-0594,775263,9624449
EA-0595,775263,9624399
EA-0596,775263,9624349
EA-0597,775263,9624299
EA-0598,775263,9624249
EA-0599,775263,9624199
EA-0600,775263,9624149
EA-0601,775263,9624099
EA-0602,775263,9624049
EA-0603,775263,9623999
EA-0604,775263,9623949
EA-0605,775263,9623899
EA-0606,775263,9623849
EA-0607,775263,9623799
EA-0608,775263,9623749
EA-0609,775263,9623699
EA-0610,775263,9623649
EA-0611,775263,9623599
EA-0612,775263,9623549
EA-0613,775263,9623499
EA-0614,775263,9623449
EA-0615,775263,9623399
EA-0616,775263,9623356
EA-0617,775313,9625497
EA-0618,775313,9625449
EA-0619,775313,9625399
EA-0620,775313,9625349
EA-0621,775313,9625299
EA-0622,775313,9625249
EA-0623,775313,9625199
EA-0624,775313,9625149
EA-0625,775313,9625099
EA-0626,775313,9625049
EA-0627,775313,9624999
EA-0628,775313,9624949
EA-0629,775313,9624899
EA-0630,775313,9624849
EA-0631,775313,9624799
EA-0632,775313,9624749
EA-0633,775313,9624699
EA-0634,775313,9624649
EA-0635,775313,9624599
EA-0636,775313,9624549
EA-0637,775313,9624499
EA-0638,775313,9624449
EA-0639,775313,9624399
EA-0640,775313,9624349
EA-0641,775313,9624299
EA-0642,775313,9624249
EA-0643,775313,9624199
EA-0644,775313,9624149
EA-0645,775313,9624099
EA-0646,775313,9624049
EA-0647,775313,9623999
EA-0648,775313,9623949
EA-0649,775313,9623899
EA-0650,775313,9623849
EA-0651,775313,9623799
EA-0652,775313,9623749
EA-0653,775313,9623699
EA-0654,775313,9623649
EA-0655,775313,9623599
EA-0656,775313,9623549
EA-0657,775313,9623499
EA-0658,775313,9623449
EA-0659,775313,9623399
EA-0660,775313,9623356
EA-0661,775363,9625497
EA-0662,775363,9625449
EA-0663,775363,9625399
EA-0664,775363,9625349
EA-0665,775363,9625299
EA-0666,775363,9625249
EA-0667,775363,9625199
EA-0668,775363,9625149
EA-0669,775363,9625099
EA-0670,775363,9625049
EA-0671,775363,9624999
EA-0672,775363,9624949
EA-0673,775363,9624899
EA-0674,775363,9624849
EA-0675,775363,9624799
EA-0676,775363,9624749
EA-0677,775363,9624699
EA-0678,775363,9624649
EA-0679,775363,9624599
EA-0680,775363,9624549
EA-0681,775363,9624499
EA-0682,775363,9624449
EA-0683,775363,9624399
EA-0684,775363,9624349
EA-0685,775363,9624299
EA-0686,775363,9624249
EA-0687,775363,9624199
EA-0688,775363,9624149
EA-0689,775363,9624099
EA-0690,775363,9624049
EA-0691,775363,9623999
EA-0692,775363,9623949
EA-0693,775363,9623899
EA-0694,775363,9623849
EA-0695,775363,9623799
EA-0696,775363,9623749
EA-0697,775363,9623699
EA-0698,775363,9623649
EA-0699,775363,9623599
EA-0700,775363,9623549
EA-0701,775363,9623499
EA-0702,775363,9623449
EA-0703,775363,9623399
EA-0704,775363,9623356
EA-0705,775413,9625497
EA-0706,775413,9625449
EA-0707,775413,9625399
EA-0708,775413,9625349
EA-0709,775413,9625299
EA-0710,775413,9625249
EA-0711,775413,9625199
EA-0712,775413,9625149
EA-0713,775413,9625099
EA-0714,775413,9625049
EA-0715,775413,9624999
EA-0716,775413,9624949
EA-0717,775413,9624899
EA-0718,775413,9624849
EA-0719,775413,9624799
EA-0720,775413,9624749
EA-0721,775413,9624699
EA-0722,775413,9624649
EA-0723,775413,9624599
EA-0724,775413,9624549
EA-0725,775413,9624499
EA-0726,775413,9624449
EA-0727,775413,9624399
EA-0728,775413,9624349
EA-0729,775413,9624299
EA-0730,775413,9624249
EA-0731,775413,9624199
EA-0732,775413,9624149
EA-0733,775413,9624099
EA-0734,775413,9624049
EA-0735,775413,9623999
EA-0736,775413,9623949
EA-0737,775413,9623899
EA-0738,775413,9623849
EA-0739,775413,9623799
EA-0740,775413,9623749
EA-0741,775413,9623699
EA-0742,775413,9623649
EA-0743,775413,9623599
EA-0744,775413,9623549
EA-0745,775413,9623499
EA-0746,775413,9623449
EA-0747,775413,9623399
EA-0748,775413,9623356
EA-0749,775463,9625497
EA-0750,775463,9625449
EA-0751,775463,9625399
EA-0752,775463,9625349
EA-0753,775463,9625299
EA-0754,775463,9625249
EA-0755,775463,9625199
EA-0756,775463,9625149
EA-0757,775463,9625099
EA-0758,775463,9625049
EA-0759,775463,9624999
EA-0760,775463,9624949
EA-0761,775463,9624899
EA-0762,775463,9624849
EA-0763,775463,9624799
EA-0764,775463,9624749
EA-0765,775463,9624699
EA-0766,775463,9624649
EA-0767,775463,9624599
EA-0768,775463,9624549
EA-0769,775463,9624499
EA-0770,775463,9624449
EA-0771,775463,9624399
EA-0772,775463,9624349
EA-0773,775463,9624299
EA-0774,775463,9624249
EA-0775,775463,9624199
EA-0776,775463,9624149
EA-0777,775463,9624099
EA-0778,775463,9624049
EA-0779,775463,9623999
EA-0780,775463,9623949
EA-0781,775463,9623899
EA-0782,775463,9623849
EA-0783,775463,9623799
EA-0784,775463,9623749
EA-0785,775463,9623699
