hole_id,depth,dip,azimuth
CE-3811,11.41,-90.0,0.0
CE-3830,18.93,-90.0,0.0
CE-3829,11.18,-90.0,0.0
CE-3832,13.41,-90.0,0.0
CE-3831,18.07,-90.0,0.0
CE-3834,18.41,-90.0,0.0
CE-3833,10.47,-90.0,0.0
CE-3836,9.94,-90.0,0.0
CE-3835,9.09,-90.0,0.0
CE-3822,8.82,-90.0,0.0
CE-3821,16.8,-90.0,0.0
CE-3824,16.27,-90.0,0.0
CE-3823,9.07,-90.0,0.0
CE-3826,13.13,-90.0,0.0
CE-3825,15.21,-90.0,0.0
CE-3828,16.84,-90.0,0.0
CE-3827,24.39,-90.0,0.0
CE-3782,16.95,-90.0,0.0
CE-3781,20.87,-90.0,0.0
CE-3784,20.66,-90.0,0.0
CE-3783,16.14,-90.0,0.0
CE-3786,18.26,-90.0,0.0
CE-3785,24.95,-90.0,0.0
CE-3788,21.71,-90.0,0.0
CE-3787,23.28,-90.0,0.0
CE-3774,15.44,-90.0,0.0
CE-3773,19.58,-90.0,0.0
CE-3776,18.85,-90.0,0.0
CE-3775,6.9,-90.0,0.0
CE-3778,5.57,-90.0,0.0
CE-3777,13.84,-90.0,0.0
CE-3780,11.71,-90.0,0.0
CE-3779,13.72,-90.0,0.0
CE-3798,12.7,-90.0,0.0
CE-3797,8.03,-90.0,0.0
CE-3800,12.01,-90.0,0.0
CE-3799,17.36,-90.0,0.0
CE-3802,4.93,-90.0,0.0
CE-3801,12.15,-90.0,0.0
CE-3804,9.92,-90.0,0.0
CE-3803,18.9,-90.0,0.0
CE-3790,18.21,-90.0,0.0
CE-3789,22.1,-90.0,0.0
CE-3792,14.44,-90.0,0.0
CE-3791,22.61,-90.0,0.0
CE-3794,18.11,-90.0,0.0
CE-3793,20.48,-90.0,0.0
CE-3796,23.61,-90.0,0.0
CE-3795,17.53,-90.0,0.0
CE-3750,23.19,-90.0,0.0
CE-3749,11.76,-90.0,0.0
CE-3752,21.88,-90.0,0.0
CE-3751,24.97,-90.0,0.0
CE-3754,10.64,-90.0,0.0
CE-3753,23.19,-90.0,0.0
CE-3756,5.89,-90.0,0.0
CE-3755,8.37,-90.0,0.0
CE-3742,8.83,-90.0,0.0
CE-3741,6.98,-90.0,0.0
CE-3744,8.48,-90.0,0.0
CE-3743,13.13,-90.0,0.0
CE-3746,10.07,-90.0,0.0
CE-3745,19.23,-90.0,0.0
CE-3748,20.98,-90.0,0.0
CE-3747,15.15,-90.0,0.0
CE-3766,8.73,-90.0,0.0
CE-3765,18.64,-90.0,0.0
CE-3768,15.84,-90.0,0.0
CE-3767,14.09,-90.0,0.0
CE-3770,16.65,-90.0,0.0
CE-3769,18.33,-90.0,0.0
CE-3772,15.95,-90.0,0.0
CE-3771,18.44,-90.0,0.0
CE-3758,17.02,-90.0,0.0
CE-3757,16.03,-90.0,0.0
CE-3760,24.84,-90.0,0.0
CE-3759,19.77,-90.0,0.0
CE-3762,15.14,-90.0,0.0
CE-3761,16.14,-90.0,0.0
CE-3764,23.26,-90.0,0.0
CE-3763,11.9,-90.0,0.0
CE-3727,13.72,-90.0,0.0
CE-3726,9.64,-90.0,0.0
CE-3729,8.55,-90.0,0.0
CE-3728,8.13,-90.0,0.0
CE-3731,11.12,-90.0,0.0
CE-3730,10.79,-90.0,0.0
CE-3733,13.77,-90.0,0.0
CE-3732,10.12,-90.0,0.0
CE-3719,4.92,-90.0,0.0
CE-3718,12.03,-90.0,0.0
CE-3721,9.57,-90.0,0.0
CE-3720,8.33,-90.0,0.0
CE-3723,16.49,-90.0,0.0
CE-3722,8.77,-90.0,0.0
CE-3725,11.26,-90.0,0.0
CE-3724,9.72,-90.0,0.0
CE-3735,8.86,-90.0,0.0
CE-3734,7.79,-90.0,0.0
CE-3737,12.56,-90.0,0.0
CE-3736,9.99,-90.0,0.0
CE-3739,8.3,-90.0,0.0
CE-3738,6.81,-90.0,0.0
CE-3740,10.1,-90.0,0.0
EA-0001,22.32,-90.0,0.0
EA-0002,23.09,-90.0,0.0
EA-0003,16.23,-90.0,0.0
EA-0004,18.98,-90.0,0.0
EA-0005,12.42,-90.0,0.0
EA-0006,13.03,-90.0,0.0
EA-0007,21.06,-90.0,0.0
EA-0008,23.97,-90.0,0.0
EA-0009,21.69,-90.0,0.0
EA-0010,22.34,-90.0,0.0
EA-0011,18.97,-90.0,0.0
EA-0012,23.99,-90.0,0.0
EA-0013,20.11,-90.0,0.0
EA-0014,19.04,-90.0,0.0
EA-0015,20.64,-90.0,0.0
EA-0016,21.62,-90.0,0.0
EA-0017,24.05,-90.0,0.0
EA-0018,24.63,-90.0,0.0
EA-0019,23.14,-90.0,0.0
EA-0020,24.35,-90.0,0.0
EA-0021,19.37,-90.0,0.0
EA-0022,20.31,-90.0,0.0
EA-0023,21.95,-90.0,0.0
EA-0024,23.22,-90.0,0.0
EA-0025,24.92,-90.0,0.0
EA-0026,23.95,-90.0,0.0
EA-0027,17.3,-90.0,0.0
EA-0028,9.31,-90.0,0.0
EA-0029,19.77,-90.0,0.0
EA-0030,21.15,-90.0,0.0
EA-0031,17.55,-90.0,0.0
EA-0032,23.21,-90.0,0.0
EA-0033,21.48,-90.0,0.0
EA-0034,24.91,-90.0,0.0
EA-0035,11.72,-90.0,0.0
EA-0036,12.81,-90.0,0.0
EA-0037,23.46,-90.0,0.0
EA-0038,21.16,-90.0,0.0
EA-0039,23.41,-90.0,0.0
EA-0040,9.08,-90.0,0.0
EA-0041,17.6,-90.0,0.0
EA-0042,15.07,-90.0,0.0
EA-0043,19.51,-90.0,0.0
EA-0044,10.92,-90.0,0.0
EA-0045,20.38,-90.0,0.0
EA-0046,24.61,-90.0,0.0
EA-0047,22.82,-90.0,0.0
EA-0048,18.54,-90.0,0.0
EA-0049,15.04,-90.0,0.0
EA-0050,18.97,-90.0,0.0
EA-0051,15.29,-90.0,0.0
EA-0052,20.67,-90.0,0.0
EA-0053,24.79,-90.0,0.0
EA-0054,16.72,-90.0,0.0
EA-0055,12.49,-90.0,0.0
EA-0056,22.51,-90.0,0.0
EA-0057,21.66,-90.0,0.0
EA-0058,21.78,-90.0,0.0
EA-0059,15.37,-90.0,0.0
EA-0060,19.24,-90.0,0.0
EA-0061,18.11,-90.0,0.0
EA-0062,18.07,-90.0,0.0
EA-0063,22.6,-90.0,0.0
EA-0064,17.16,-90.0,0.0
EA-0065,23.88,-90.0,0.0
EA-0066,20.18,-90.0,0.0
EA-0067,22.5,-90.0,0.0
EA-0068,21.01,-90.0,0.0
EA-0069,18.82,-90.0,0.0
EA-0070,21.0,-90.0,0.0
EA-0071,17.66,-90.0,0.0
EA-0072,19.18,-90.0,0.0
EA-0073,9.21,-90.0,0.0
EA-0074,20.02,-90.0,0.0
EA-0075,9.84,-90.0,0.0
EA-0076,17.35,-90.0,0.0
EA-0077,19.58,-90.0,0.0
EA-0078,20.72,-90.0,0.0
EA-0079,19.28,-90.0,0.0
EA-0080,17.23,-90.0,0.0
EA-0081,23.08,-90.0,0.0
EA-0082,20.53,-90.0,0.0
EA-0083,17.4,-90.0,0.0
EA-0084,24.71,-90.0,0.0
EA-0085,23.09,-90.0,0.0
EA-0086,21.72,-90.0,0.0
EA-0087,24.81,-90.0,0.0
EA-0088,16.14,-90.0,0.0
EA-0089,15.17,-90.0,0.0
EA-0090,20.04,-90.0,0.0
EA-0091,16.88,-90.0,0.0
EA-0092,22.27,-90.0,0.0
EA-0093,23.03,-90.0,0.0
EA-0094,15.69,-90.0,0.0
EA-0095,24.79,-90.0,0.0
EA-0096,22.16,-90.0,0.0
EA-0097,17.84,-90.0,0.0
EA-0098,9.24,-90.0,0.0
EA-0099,22.8,-90.0,0.0
EA-0100,19.02,-90.0,0.0
EA-0101,11.82,-90.0,0.0
EA-0102,22.53,-90.0,0.0
EA-0103,13.07,-90.0,0.0
EA-0104,19.89,-90.0,0.0
EA-0105,14.86,-90.0,0.0
EA-0106,21.11,-90.0,0.0
EA-0107,18.15,-90.0,0.0
EA-0108,23.38,-90.0,0.0
EA-0109,23.84,-90.0,0.0
EA-0110,20.9,-90.0,0.0
EA-0111,19.48,-90.0,0.0
EA-0112,17.91,-90.0,0.0
EA-0113,13.88,-90.0,0.0
EA-0114,24.72,-90.0,0.0
EA-0115,20.1,-90.0,0.0
EA-0116,16.59,-90.0,0.0
EA-0117,24.87,-90.0,0.0
EA-0118,18.83,-90.0,0.0
EA-0119,16.47,-90.0,0.0
EA-0120,12.85,-90.0,0.0
EA-0121,15.69,-90.0,0.0
EA-0122,16.07,-90.0,0.0
EA-0123,13.48,-90.0,0.0
EA-0124,18.98,-90.0,0.0
EA-0125,11.02,-90.0,0.0
EA-0126,18.73,-90.0,0.0
EA-0127,18.45,-90.0,0.0
EA-0128,23.22,-90.0,0.0
EA-0129,18.67,-90.0,0.0
EA-0130,15.82,-90.0,0.0
EA-0131,16.65,-90.0,0.0
EA-0132,23.74,-90.0,0.0
EA-0133,22.06,-90.0,0.0
EA-0134,20.98,-90.0,0.0
EA-0135,17.06,-90.0,0.0
EA-0136,19.91,-90.0,0.0
EA-0137,16.83,-90.0,0.0
EA-0138,17.14,-90.0,0.0
EA-0139,22.34,-90.0,0.0
EA-0140,24.21,-90.0,0.0
EA-0141,23.43,-90.0,0.0
EA-0142,22.04,-90.0,0.0
EA-0143,16.46,-90.0,0.0
EA-0144,19.72,-90.0,0.0
EA-0145,15.24,-90.0,0.0
EA-0146,20.1,-90.0,0.0
EA-0147,19.24,-90.0,0.0
EA-0148,21.54,-90.0,0.0
EA-0149,11.27,-90.0,0.0
EA-0150,21.8,-90.0,0.0
EA-0151,18.26,-90.0,0.0
EA-0152,12.47,-90.0,0.0
EA-0153,23.29,-90.0,0.0
EA-0154,21.41,-90.0,0.0
EA-0155,20.47,-90.0,0.0
EA-0156,18.15,-90.0,0.0
EA-0157,15.89,-90.0,0.0
EA-0158,20.29,-90.0,0.0
EA-0159,17.35,-90.0,0.0
EA-0160,13.98,-90.0,0.0
EA-0161,18.81,-90.0,0.0
EA-0162,17.49,-90.0,0.0
EA-0163,16.69,-90.0,0.0
EA-0164,15.5,-90.0,0.0
EA-0165,16.21,-90.0,0.0
EA-0166,24.18,-90.0,0.0
EA-0167,17.55,-90.0,0.0
EA-0168,23.08,-90.0,0.0
EA-0169,15.73,-90.0,0.0
EA-0170,15.74,-90.0,0.0
EA-0171,16.33,-90.0,0.0
EA-0172,17.04,-90.0,0.0
EA-0173,16.2,-90.0,0.0
EA-0174,23.63,-90.0,0.0
EA-0175,18.16,-90.0,0.0
EA-0176,16.17,-90.0,0.0
EA-0177,16.34,-90.0,0.0
EA-0178,23.63,-90.0,0.0
EA-0179,14.0,-90.0,0.0
EA-0180,14.1,-90.0,0.0
EA-0181,19.67,-90.0,0.0
EA-0182,16.99,-90.0,0.0
EA-0183,9.9,-90.0,0.0
EA-0184,12.96,-90.0,0.0
EA-0185,19.05,-90.0,0.0
EA-0186,11.09,-90.0,0.0
EA-0187,24.69,-90.0,0.0
EA-0188,17.5,-90.0,0.0
EA-0189,23.43,-90.0,0.0
EA-0190,20.54,-90.0,0.0
EA-0191,11.42,-90.0,0.0
EA-0192,23.74,-90.0,0.0
EA-0193,12.12,-90.0,0.0
EA-0194,12.35,-90.0,0.0
EA-0195,23.04,-90.0,0.0
EA-0196,11.75,-90.0,0.0
EA-0197,15.15,-90.0,0.0
EA-0198,17.49,-90.0,0.0
EA-0199,16.51,-90.0,0.0
EA-0200,18.34,-90.0,0.0
EA-0201,17.67,-90.0,0.0
EA-0202,21.19,-90.0,0.0
EA-0203,20.83,-90.0,0.0
EA-0204,18.84,-90.0,0.0
EA-0205,17.2,-90.0,0.0
EA-0206,15.05,-90.0,0.0
EA-0207,12.86,-90.0,0.0
EA-0208,16.1,-90.0,0.0
EA-0209,22.73,-90.0,0.0
EA-0210,19.4,-90.0,0.0
EA-0211,21.49,-90.0,0.0
EA-0212,21.48,-90.0,0.0
EA-0213,19.22,-90.0,0.0
EA-0214,17.8,-90.0,0.0
EA-0215,21.76,-90.0,0.0
EA-0216,14.39,-90.0,0.0
EA-0217,20.37,-90.0,0.0
EA-0218,23.57,-90.0,0.0
EA-0219,19.97,-90.0,0.0
EA-0220,24.34,-90.0,0.0
EA-0221,21.62,-90.0,0.0
EA-0222,20.29,-90.0,0.0
EA-0223,13.22,-90.0,0.0
EA-0224,17.94,-90.0,0.0
EA-0225,10.82,-90.0,0.0
EA-0226,16.77,-90.0,0.0
EA-0227,17.61,-90.0,0.0
EA-0228,24.19,-90.0,0.0
EA-0229,21.76,-90.0,0.0
EA-0230,19.31,-90.0,0.0
EA-0231,22.08,-90.0,0.0
EA-0232,18.6,-90.0,0.0
EA-0233,21.04,-90.0,0.0
EA-0234,16.23,-90.0,0.0
EA-0235,12.3,-90.0,0.0
EA-0236,18.18,-90.0,0.0
EA-0237,16.29,-90.0,0.0
EA-0238,9.21,-90.0,0.0
EA-0239,16.19,-90.0,0.0
EA-0240,15.74,-90.0,0.0
EA-0241,16.16,-90.0,0.0
EA-0242,21.46,-90.0,0.0
EA-0243,23.48,-90.0,0.0
EA-0244,12.21,-90.0,0.0
EA-0245,24.73,-90.0,0.0
EA-0246,23.01,-90.0,0.0
EA-0247,19.21,-90.0,0.0
EA-0248,17.3,-90.0,0.0
EA-0249,9.05,-90.0,0.0
EA-0250,18.59,-90.0,0.0
EA-0251,20.55,-90.0,0.0
EA-0252,9.17,-90.0,0.0
EA-0253,17.97,-90.0,0.0
EA-0254,21.39,-90.0,0.0
EA-0255,11.05,-90.0,0.0
EA-0256,16.16,-90.0,0.0
EA-0257,18.22,-90.0,0.0
EA-0258,10.25,-90.0,0.0
EA-0259,20.41,-90.0,0.0
EA-0260,13.79,-90.0,0.0
EA-0261,21.09,-90.0,0.0
EA-0262,22.17,-90.0,0.0
EA-0263,18.45,-90.0,0.0
EA-0264,15.88,-90.0,0.0
EA-0265,15.88,-90.0,0.0
EA-0266,21.68,-90.0,0.0
EA-0267,16.04,-90.0,0.0
EA-0268,20.01,-90.0,0.0
EA-0269,11.61,-90.0,0.0
EA-0270,15.25,-90.0,0.0
EA-0271,18.0,-90.0,0.0
EA-0272,9.58,-90.0,0.0
EA-0273,21.79,-90.0,0.0
EA-0274,9.29,-90.0,0.0
EA-0275,24.44,-90.0,0.0
EA-0276,24.01,-90.0,0.0
EA-0277,18.65,-90.0,0.0
EA-0278,15.16,-90.0,0.0
EA-0279,20.65,-90.0,0.0
EA-0280,18.34,-90.0,0.0
EA-0281,23.06,-90.0,0.0
EA-0282,16.3,-90.0,0.0
EA-0283,20.69,-90.0,0.0
EA-0284,24.77,-90.0,0.0
EA-0285,24.39,-90.0,0.0
EA-0286,17.08,-90.0,0.0
EA-0287,18.05,-90.0,0.0
EA-0288,16.74,-90.0,0.0
EA-0289,23.7,-90.0,0.0
EA-0290,13.05,-90.0,0.0
EA-0291,22.87,-90.0,0.0
EA-0292,17.12,-90.0,0.0
EA-0293,24.3,-90.0,0.0
EA-0294,17.51,-90.0,0.0
EA-0295,18.63,-90.0,0.0
EA-0296,20.35,-90.0,0.0
EA-0297,15.45,-90.0,0.0
EA-0298,15.48,-90.0,0.0
EA-0299,13.97,-90.0,0.0
EA-0300,20.58,-90.0,0.0
EA-0301,15.69,-90.0,0.0
EA-0302,22.71,-90.0,0.0
EA-0303,23.93,-90.0,0.0
EA-0304,22.14,-90.0,0.0
EA-0305,19.14,-90.0,0.0
EA-0306,15.85,-90.0,0.0
EA-0307,16.02,-90.0,0.0
EA-0308,18.11,-90.0,0.0
EA-0309,21.65,-90.0,0.0
EA-0310,21.77,-90.0,0.0
EA-0311,23.24,-90.0,0.0
EA-0312,10.86,-90.0,0.0
EA-0313,17.91,-90.0,0.0
EA-0314,24.11,-90.0,0.0
EA-0315,18.72,-90.0,0.0
EA-0316,21.49,-90.0,0.0
EA-0317,16.55,-90.0,0.0
EA-0318,11.64,-90.0,0.0
EA-0319,20.66,-90.0,0.0
EA-0320,10.77,-90.0,0.0
EA-0321,13.33,-90.0,0.0
EA-0322,21.25,-90.0,0.0
EA-0323,10.83,-90.0,0.0
EA-0324,16.64,-90.0,0.0
EA-0325,19.85,-90.0,0.0
EA-0326,21.48,-90.0,0.0
EA-0327,19.26,-90.0,0.0
EA-0328,23.83,-90.0,0.0
EA-0329,16.38,-90.0,0.0
EA-0330,21.13,-90.0,0.0
EA-0331,16.11,-90.0,0.0
EA-0332,22.82,-90.0,0.0
EA-0333,16.22,-90.0,0.0
EA-0334,15.5,-90.0,0.0
EA-0335,21.52,-90.0,0.0
EA-0336,22.54,-90.0,0.0
EA-0337,19.23,-90.0,0.0
EA-0338,23.46,-90.0,0.0
EA-0339,22.57,-90.0,0.0
EA-0340,21.85,-90.0,0.0
EA-0341,22.59,-90.0,0.0
EA-0342,14.07,-90.0,0.0
EA-0343,9.98,-90.0,0.0
EA-0344,23.49,-90.0,0.0
EA-0345,17.0,-90.0,0.0
EA-0346,20.38,-90.0,0.0
EA-0347,21.18,-90.0,0.0
EA-0348,19.58,-90.0,0.0
EA-0349,19.84,-90.0,0.0
EA-0350,17.81,-90.0,0.0
EA-0351,11.48,-90.0,0.0
EA-0352,22.32,-90.0,0.0
EA-0353,22.53,-90.0,0.0
EA-0354,23.44,-90.0,0.0
EA-0355,21.77,-90.0,0.0
EA-0356,17.02,-90.0,0.0
EA-0357,20.24,-90.0,0.0
EA-0358,24.9,-90.0,0.0
EA-0359,22.08,-90.0,0.0
EA-0360,11.63,-90.0,0.0
EA-0361,21.33,-90.0,0.0
EA-0362,22.89,-90.0,0.0
EA-0363,16.45,-90.0,0.0
EA-0364,20.83,-90.0,0.0
EA-0365,17.71,-90.0,0.0
EA-0366,16.63,-90.0,0.0
EA-0367,19.99,-90.0,0.0
EA-0368,17.22,-90.0,0.0
EA-0369,15.03,-90.0,0.0
EA-0370,23.04,-90.0,0.0
EA-0371,20.95,-90.0,0.0
EA-0372,16.08,-90.0,0.0
EA-0373,17.23,-90.0,0.0
EA-0374,21.61,-90.0,0.0
EA-0375,19.08,-90.0,0.0
EA-0376,24.33,-90.0,0.0
EA-0377,20.39,-90.0,0.0
EA-0378,22.37,-90.0,0.0
EA-0379,16.02,-90.0,0.0
EA-0380,17.12,-90.0,0.0
EA-0381,22.21,-90.0,0.0
EA-0382,16.5,-90.0,0.0
EA-0383,20.93,-90.0,0.0
EA-0384,20.57,-90.0,0.0
EA-0385,15.17,-90.0,0.0
EA-0386,24.96,-90.0,0.0
EA-0387,22.75,-90.0,0.0
EA-0388,16.12,-90.0,0.0
EA-0389,17.8,-90.0,0.0
EA-0390,22.1,-90.0,0.0
EA-0391,11.06,-90.0,0.0
EA-0392,15.02,-90.0,0.0
EA-0393,9.88,-90.0,0.0
EA-0394,13.83,-90.0,0.0
EA-0395,18.05,-90.0,0.0
EA-0396,12.47,-90.0,0.0
EA-0397,23.42,-90.0,0.0
EA-0398,18.07,-90.0,0.0
EA-0399,23.48,-90.0,0.0
EA-0400,23.27,-90.0,0.0
EA-0401,20.82,-90.0,0.0
EA-0402,17.43,-90.0,0.0
EA-0403,24.37,-90.0,0.0
EA-0404,20.04,-90.0,0.0
EA-0405,24.31,-90.0,0.0
EA-0406,21.13,-90.0,0.0
EA-0407,11.59,-90.0,0.0
EA-0408,21.69,-90.0,0.0
EA-0409,19.75,-90.0,0.0
EA-0410,18.36,-90.0,0.0
EA-0411,23.44,-90.0,0.0
EA-0412,19.96,-90.0,0.0
EA-0413,22.58,-90.0,0.0
EA-0414,9.48,-90.0,0.0
EA-0415,16.91,-90.0,0.0
EA-0416,16.88,-90.0,0.0
EA-0417,19.06,-90.0,0.0
EA-0418,16.92,-90.0,0.0
EA-0419,16.45,-90.0,0.0
EA-0420,18.35,-90.0,0.0
EA-0421,17.34,-90.0,0.0
EA-0422,23.0,-90.0,0.0
EA-0423,14.31,-90.0,0.0
EA-0424,16.55,-90.0,0.0
EA-0425,18.27,-90.0,0.0
EA-0426,15.27,-90.0,0.0
EA-0427,19.24,-90.0,0.0
EA-0428,15.66,-90.0,0.0
EA-0429,16.13,-90.0,0.0
EA-0430,12.51,-90.0,0.0
EA-0431,10.2,-90.0,0.0
EA-0432,15.58,-90.0,0.0
EA-0433,16.62,-90.0,0.0
EA-0434,20.97,-90.0,0.0
EA-0435,17.38,-90.0,0.0
EA-0436,15.34,-90.0,0.0
EA-0437,14.29,-90.0,0.0
EA-0438,21.32,-90.0,0.0
EA-0439,19.08,-90.0,0.0
EA-0440,18.96,-90.0,0.0
EA-0441,17.68,-90.0,0.0
EA-0442,21.88,-90.0,0.0
EA-0443,22.85,-90.0,0.0
EA-0444,20.77,-90.0,0.0
EA-0445,21.49,-90.0,0.0
EA-0446,15.53,-90.0,0.0
EA-0447,14.17,-90.0,0.0
EA-0448,21.05,-90.0,0.0
EA-0449,24.07,-90.0,0.0
EA-0450,22.75,-90.0,0.0
EA-0451,20.32,-90.0,0.0
EA-0452,20.62,-90.0,0.0
EA-0453,21.67,-90.0,0.0
EA-0454,24.54,-90.0,0.0
EA-0455,17.38,-90.0,0.0
EA-0456,19.65,-90.0,0.0
EA-0457,18.59,-90.0,0.0
EA-0458,22.0,-90.0,0.0
EA-0459,21.76,-90.0,0.0
EA-0460,10.8,-90.0,0.0
EA-0461,21.88,-90.0,0.0
EA-0462,18.21,-90.0,0.0
EA-0463,23.67,-90.0,0.0
EA-0464,18.68,-90.0,0.0
EA-0465,20.37,-90.0,0.0
EA-0466,24.01,-90.0,0.0
EA-0467,22.13,-90.0,0.0
EA-0468,10.65,-90.0,0.0
EA-0469,16.45,-90.0,0.0
EA-0470,22.93,-90.0,0.0
EA-0471,9.19,-90.0,0.0
EA-0472,24.22,-90.0,0.0
EA-0473,23.22,-90.0,0.0
EA-0474,16.06,-90.0,0.0
EA-0475,17.84,-90.0,0.0
EA-0476,24.71,-90.0,0.0
EA-0477,15.74,-90.0,0.0
EA-0478,12.33,-90.0,0.0
EA-0479,12.59,-90.0,0.0
EA-0480,24.36,-90.0,0.0
EA-0481,11.23,-90.0,0.0
EA-0482,10.32,-90.0,0.0
EA-0483,17.65,-90.0,0.0
EA-0484,16.02,-90.0,0.0
EA-0485,17.42,-90.0,0.0
EA-0486,19.15,-90.0,0.0
EA-0487,17.08,-90.0,0.0
EA-0488,11.88,-90.0,0.0
EA-0489,22.42,-90.0,0.0
EA-0490,15.55,-90.0,0.0
EA-0491,21.18,-90.0,0.0
EA-0492,13.64,-90.0,0.0
EA-0493,21.2,-90.0,0.0
EA-0494,20.37,-90.0,0.0
EA-0495,15.73,-90.0,0.0
EA-0496,17.2,-90.0,0.0
EA-0497,13.01,-90.0,0.0
EA-0498,17.87,-90.0,0.0
EA-0499,16.38,-90.0,0.0
EA-0500,22.02,-90.0,0.0
EA-0501,14.62,-90.0,0.0
EA-0502,20.16,-90.0,0.0
EA-0503,17.78,-90.0,0.0
EA-0504,15.92,-90.0,0.0
EA-0505,17.19,-90.0,0.0
EA-0506,21.78,-90.0,0.0
EA-0507,24.74,-90.0,0.0
EA-0508,11.92,-90.0,0.0
EA-0509,18.08,-90.0,0.0
EA-0510,20.18,-90.0,0.0
EA-0511,23.3,-90.0,0.0
EA-0512,23.48,-90.0,0.0
EA-0513,12.6,-90.0,0.0
EA-0514,9.14,-90.0,0.0
EA-0515,20.55,-90.0,0.0
EA-0516,21.57,-90.0,0.0
EA-0517,23.07,-90.0,0.0
EA-0518,14.24,-90.0,0.0
EA-0519,14.81,-90.0,0.0
EA-0520,20.59,-90.0,0.0
EA-0521,16.04,-90.0,0.0
EA-0522,16.72,-90.0,0.0
EA-0523,10.34,-90.0,0.0
EA-0524,19.99,-90.0,0.0
EA-0525,22.64,-90.0,0.0
EA-0526,17.25,-90.0,0.0
EA-0527,18.47,-90.0,0.0
EA-0528,24.21,-90.0,0.0
EA-0529,19.07,-90.0,0.0
EA-0530,11.81,-90.0,0.0
EA-0531,20.67,-90.0,0.0
EA-0532,19.33,-90.0,0.0
EA-0533,13.66,-90.0,0.0
EA-0534,21.49,-90.0,0.0
EA-0535,20.49,-90.0,0.0
EA-0536,22.92,-90.0,0.0
EA-0537,17.63,-90.0,0.0
EA-0538,24.83,-90.0,0.0
EA-0539,23.86,-90.0,0.0
EA-0540,22.47,-90.0,0.0
EA-0541,15.61,-90.0,0.0
EA-0542,21.91,-90.0,0.0
EA-0543,24.5,-90.0,0.0
EA-0544,15.21,-90.0,0.0
EA-0545,16.89,-90.0,0.0
EA-0546,24.51,-90.0,0.0
EA-0547,24.91,-90.0,0.0
EA-0548,23.65,-90.0,0.0
EA-0549,15.07,-90.0,0.0
EA-0550,20.94,-90.0,0.0
EA-0551,24.17,-90.0,0.0
EA-0552,17.67,-90.0,0.0
EA-0553,23.99,-90.0,0.0
EA-0554,9.15,-90.0,0.0
EA-0555,20.44,-90.0,0.0
EA-0556,16.58,-90.0,0.0
EA-0557,12.05,-90.0,0.0
EA-0558,9.07,-90.0,0.0
EA-0559,22.47,-90.0,0.0
EA-0560,12.58,-90.0,0.0
EA-0561,12.14,-90.0,0.0
EA-0562,16.58,-90.0,0.0
EA-0563,20.13,-90.0,0.0
EA-0564,18.79,-90.0,0.0
EA-0565,20.39,-90.0,0.0
EA-0566,16.18,-90.0,0.0
EA-0567,17.13,-90.0,0.0
EA-0568,17.52,-90.0,0.0
EA-0569,15.69,-90.0,0.0
EA-0570,13.33,-90.0,0.0
EA-0571,15.36,-90.0,0.0
EA-0572,24.38,-90.0,0.0
EA-0573,22.85,-90.0,0.0
EA-0574,16.78,-90.0,0.0
EA-0575,23.01,-90.0,0.0
EA-0576,9.77,-90.0,0.0
EA-0577,15.33,-90.0,0.0
EA-0578,20.97,-90.0,0.0
EA-0579,21.45,-90.0,0.0
EA-0580,19.16,-90.0,0.0
EA-0581,20.91,-90.0,0.0
EA-0582,16.51,-90.0,0.0
EA-0583,9.29,-90.0,0.0
EA-0584,16.4,-90.0,0.0
EA-0585,22.8,-90.0,0.0
EA-0586,22.93,-90.0,0.0
EA-0587,15.96,-90.0,0.0
EA-0588,22.31,-90.0,0.0
EA-0589,10.38,-90.0,0.0
EA-0590,16.39,-90.0,0.0
EA-0591,19.55,-90.0,0.0
EA-0592,10.92,-90.0,0.0
EA-0593,16.76,-90.0,0.0
EA-0594,20.4,-90.0,0.0
EA-0595,15.59,-90.0,0.0
EA-0596,20.74,-90.0,0.0
EA-0597,9.45,-90.0,0.0
EA-0598,10.16,-90.0,0.0
EA-0599,13.24,-90.0,0.0
EA-0600,22.81,-90.0,0.0
EA-0601,22.5,-90.0,0.0
EA-0602,18.33,-90.0,0.0
EA-0603,10.04,-90.0,0.0
EA-0604,21.04,-90.0,0.0
EA-0605,21.72,-90.0,0.0
EA-0606,16.06,-90.0,0.0
EA-0607,22.94,-90.0,0.0
EA-0608,23.46,-90.0,0.0
EA-0609,19.35,-90.0,0.0
EA-0610,20.37,-90.0,0.0
EA-0611,15.98,-90.0,0.0
EA-0612,18.47,-90.0,0.0
EA-0613,20.87,-90.0,0.0
EA-0614,19.92,-90.0,0.0
EA-0615,23.64,-90.0,0.0
EA-0616,24.34,-90.0,0.0
EA-0617,23.95,-90.0,0.0
EA-0618,23.97,-90.0,0.0
EA-0619,15.87,-90.0,0.0
EA-0620,18.53,-90.0,0.0
EA-0621,21.73,-90.0,0.0
EA-0622,22.12,-90.0,0.0
EA-0623,19.01,-90.0,0.0
EA-0624,19.92,-90.0,0.0
EA-0625,23.51,-90.0,0.0
EA-0626,18.09,-90.0,0.0
EA-0627,19.59,-90.0,0.0
EA-0628,14.02,-90.0,0.0
EA-0629,19.32,-90.0,0.0
EA-0630,21.35,-90.0,0.0
EA-0631,16.9,-90.0,0.0
EA-0632,21.17,-90.0,0.0
