hole_id,y,x,z,max_depth
CE-3747,9617382,773866,137.08,15.15
CE-3766,9617198,773866,102.19,8.73
CE-3765,9624375,774007,202.51,18.64
CE-3768,9624132,774007,203.28,15.84
CE-3767,9623882,774007,208.73,14.09
CE-3770,9623632,774007,202.4,16.65
CE-3769,9623382,774007,186.81,18.33
CE-3772,9623132,774007,194.67,15.95
CE-3771,9622882,774007,207.49,18.44
CE-3758,9622632,774007,181.44,17.02
CE-3757,9622382,774007,202.53,16.03
CE-3760,9622132,774007,206.19,24.84
CE-3759,9621882,774007,162.87,19.77
CE-3762,9621632,774007,154.38,15.14
CE-3761,9621382,774007,174.43,16.14
CE-3764,9621132,774007,169.21,23.26
CE-3763,9620882,774007,111.95,11.9
CE-3727,9620632,774007,84.65,13.72
CE-3726,9620382,774007,63.56,9.64
CE-3729,9620132,774007,43.57,8.55
CE-3728,9619882,774007,39.16,8.13
CE-3731,9619730,774007,35.83,11.12
CE-3730,9618343,774116,59.44,10.79
CE-3733,9618132,774116,86.6,13.77
CE-3732,9617882,774116,190.02,10.12
CE-3719,9617632,774116,111.05,4.92
CE-3718,9617382,774116,92.0,12.03
CE-3721,9617198,774116,125.15,9.57
CE-3720,9618343,774366,72.1,8.33
CE-3723,9618132,774366,126.07,16.49
CE-3722,9617882,774366,109.42,8.77
CE-3725,9617632,774366,50.91,11.26
CE-3724,9617382,774366,76.64,9.72
CE-3735,9617198,774366,116.54,8.86
CE-3734,9618343,774511,48.99,7.79
CE-3737,9618132,774511,99.71,12.56
CE-3736,9617882,774511,52.09,9.99
CE-3739,9617632,774511,31.77,8.3
CE-3738,9617382,774511,77.79,6.81
CE-3740,9617198,774511,98.68,10.1
EA-0001,9625497,774616,389.56,22.32
EA-0002,9625449,774616,368.93,23.09
EA-0003,9625399,774616,363.97,16.23
EA-0004,9625349,774616,366.16,18.98
EA-0005,9625299,774616,364.87,12.42
EA-0006,9625249,774616,377.87,13.03
EA-0007,9625199,774616,377.77,21.06
EA-0008,9625149,774616,400.11,23.97
EA-0009,9625099,774616,406.3,21.69
EA-0010,9625049,774616,407.38,22.34
EA-0011,9624999,774616,409.86,18.97
EA-0012,9624949,774616,403.89,23.99
EA-0013,9624899,774616,407.3,20.11
EA-0014,9624849,774616,392.28,19.04
EA-0015,9624799,774616,387.82,20.64
EA-0016,9624749,774616,390.86,21.62
EA-0017,9624699,774616,383.08,24.05
EA-0018,9624649,774616,374.8,24.63
EA-0019,9624599,774616,367.02,23.14
EA-0020,9624549,774616,360.89,24.35
EA-0021,9624499,774616,347.83,19.37
EA-0022,9624449,774616,335.06,20.31
EA-0023,9624399,774616,320.23,21.95
EA-0024,9624349,774616,317.67,23.22
EA-0025,9624299,774616,303.97,24.92
EA-0026,9624249,774616,274.53,23.95
EA-0027,9624199,774616,263.4,17.3
EA-0028,9624149,774616,291.63,9.31
EA-0029,9624099,774616,315.56,19.77
EA-0030,9624049,774616,338.2,21.15
EA-0031,9623999,774616,327.15,17.55
EA-0032,9623949,774616,316.38,23.21
EA-0033,9623899,774616,317.57,21.48
EA-0034,9623849,774616,313.98,24.91
EA-0035,9623799,774616,294.4,11.72
EA-0036,9623749,774616,279.33,12.81
EA-0037,9623699,774616,258.12,23.46
EA-0038,9623649,774616,244.21,21.16
EA-0039,9623599,774616,225.6,23.41
EA-0040,9623549,774616,219.81,9.08
EA-0041,9623499,774616,227.12,17.6
EA-0042,9623449,774616,229.06,15.07
EA-0043,9623399,774616,206.81,19.51
EA-0044,9623356,774616,188.22,10.92
EA-0045,9625497,774663,391.51,20.38
EA-0046,9625449,774663,365.55,24.61
EA-0047,9625399,774663,370.99,22.82
EA-0048,9625349,774663,373.89,18.54
EA-0049,9625299,774663,380.21,15.04
EA-0050,9625249,774663,392.01,18.97
EA-0051,9625199,774663,402.11,15.29
EA-0052,9625149,774663,427.78,20.67
EA-0053,9625099,774663,435.05,24.79
EA-0054,9625049,774663,440.44,16.72
EA-0055,9624999,774663,439.28,12.49
EA-0056,9624949,774663,436.58,22.51
EA-0057,9624899,774663,429.96,21.66
EA-0058,9624849,774663,410.27,21.78
EA-0059,9624799,774663,412.1,15.37
EA-0060,9624749,774663,405.6,19.24
EA-0061,9624699,774663,391.83,18.11
EA-0062,9624649,774663,384.96,18.07
EA-0063,9624599,774663,374.26,22.6
EA-0064,9624549,774663,362.07,17.16
EA-0065,9624499,774663,350.32,23.88
EA-0066,9624449,774663,335.22,20.18
EA-0067,9624399,774663,327.12,22.5
EA-0068,9624349,774663,323.78,21.01
EA-0069,9624299,774663,303.8,18.82
EA-0070,9624249,774663,269.14,21.0
EA-0071,9624199,774663,278.27,17.66
EA-0072,9624149,774663,297.46,19.18
EA-0073,9624099,774663,324.32,9.21
EA-0074,9624049,774663,347.88,20.02
EA-0075,9623999,774663,342.79,9.84
EA-0076,9623949,774663,334.58,17.35
EA-0077,9623899,774663,322.85,19.58
EA-0078,9623849,774663,310.81,20.72
EA-0079,9623799,774663,301.97,19.28
EA-0080,9623749,774663,291.9,17.23
EA-0081,9623699,774663,275.78,23.08
EA-0082,9623649,774663,257.59,20.53
EA-0083,9623599,774663,243.6,17.4
EA-0084,9623549,774663,240.01,24.71
EA-0085,9623499,774663,245.82,23.09
EA-0086,9623449,774663,232.59,21.72
EA-0087,9623399,774663,209.34,24.81
EA-0088,9623356,774663,204.73,16.14
EA-0089,9625497,774713,391.56,15.17
EA-0090,9625449,774713,377.47,20.04
EA-0091,9625399,774713,391.89,16.88
EA-0092,9625349,774713,393.85,22.27
EA-0093,9625299,774713,403.05,23.03
EA-0094,9625249,774713,417.87,15.69
EA-0095,9625199,774713,438.35,24.79
EA-0096,9625149,774713,461.9,22.16
EA-0097,9625099,774713,469.6,17.84
EA-0098,9625049,774713,473.78,9.24
EA-0099,9624999,774713,462.7,22.8
EA-0100,9624949,774713,469.15,19.02
EA-0101,9624899,774713,456.6,11.82
EA-0102,9624849,774713,433.77,22.53
EA-0103,9624799,774713,436.07,13.07
EA-0104,9624749,774713,419.37,19.89
EA-0105,9624699,774713,410.66,14.86
EA-0106,9624649,774713,397.17,21.11
EA-0107,9624599,774713,378.41,18.15
EA-0108,9624549,774713,374.26,23.38
EA-0109,9624499,774713,364.43,23.84
EA-0110,9624449,774713,343.55,20.9
EA-0111,9624399,774713,325.18,19.48
EA-0112,9624349,774713,312.22,17.91
EA-0113,9624299,774713,296.29,13.88
EA-0114,9624249,774713,267.82,24.72
EA-0115,9624199,774713,285.19,20.1
EA-0116,9624149,774713,306.3,16.59
EA-0117,9624099,774713,330.34,24.87
EA-0118,9624049,774713,348.91,18.83
EA-0119,9623999,774713,360.41,16.47
EA-0120,9623949,774713,349.11,12.85
EA-0121,9623899,774713,333.41,15.69
EA-0122,9623849,774713,334.0,16.07
EA-0123,9623799,774713,325.21,13.48
EA-0124,9623749,774713,311.37,18.98
EA-0125,9623699,774713,293.14,11.02
EA-0126,9623649,774713,279.85,18.73
EA-0127,9623599,774713,271.68,18.45
EA-0128,9623549,774713,266.9,23.22
EA-0129,9623499,774713,252.69,18.67
EA-0130,9623449,774713,239.32,15.82
EA-0131,9623399,774713,227.9,16.65
EA-0132,9623356,774713,223.52,23.74
EA-0133,9625497,774763,391.23,22.06
EA-0134,9625449,774763,407.14,20.98
EA-0135,9625399,774763,423.06,17.06
EA-0136,9625349,774763,424.72,19.91
EA-0137,9625299,774763,438.52,16.83
EA-0138,9625249,774763,454.72,17.14
EA-0139,9625199,774763,479.75,22.34
EA-0140,9625149,774763,488.81,24.21
EA-0141,9625099,774763,501.23,23.43
EA-0142,9625049,774763,493.61,22.04
EA-0143,9624999,774763,475.67,16.46
EA-0144,9624949,774763,495.98,19.72
EA-0145,9624899,774763,492.71,15.24
EA-0146,9624849,774763,474.17,20.1
EA-0147,9624799,774763,455.94,19.24
EA-0148,9624749,774763,443.83,21.54
EA-0149,9624699,774763,430.43,11.27
EA-0150,9624649,774763,408.38,21.8
EA-0151,9624599,774763,395.76,18.26
EA-0152,9624549,774763,383.61,12.47
EA-0153,9624499,774763,367.58,23.29
EA-0154,9624449,774763,350.73,21.41
EA-0155,9624399,774763,329.84,20.47
EA-0156,9624349,774763,309.35,18.15
EA-0157,9624299,774763,295.99,15.89
EA-0158,9624249,774763,273.03,20.29
EA-0159,9624199,774763,291.06,17.35
EA-0160,9624149,774763,307.38,13.98
EA-0161,9624099,774763,323.83,18.81
EA-0162,9624049,774763,340.3,17.49
EA-0163,9623999,774763,358.69,16.69
EA-0164,9623949,774763,366.14,15.5
EA-0165,9623899,774763,354.97,16.21
EA-0166,9623849,774763,353.33,24.18
EA-0167,9623799,774763,338.97,17.55
EA-0168,9623749,774763,321.76,23.08
EA-0169,9623699,774763,313.32,15.73
EA-0170,9623649,774763,301.52,15.74
EA-0171,9623599,774763,302.21,16.33
EA-0172,9623549,774763,286.5,17.04
EA-0173,9623499,774763,276.45,16.2
EA-0174,9623449,774763,262.28,23.63
EA-0175,9623399,774763,247.34,18.16
EA-0176,9623356,774763,237.32,16.17
EA-0177,9625497,774813,401.83,16.34
EA-0178,9625449,774813,427.46,23.63
EA-0179,9625399,774813,435.75,14.0
EA-0180,9625349,774813,445.84,14.1
EA-0181,9625299,774813,458.93,19.67
EA-0182,9625249,774813,473.64,16.99
EA-0183,9625199,774813,501.83,9.9
EA-0184,9625149,774813,513.64,12.96
EA-0185,9625099,774813,513.93,19.05
EA-0186,9625049,774813,502.93,11.09
EA-0187,9624999,774813,485.78,24.69
EA-0188,9624949,774813,507.59,17.5
EA-0189,9624899,774813,523.43,23.43
EA-0190,9624849,774813,503.55,20.54
EA-0191,9624799,774813,476.56,11.42
EA-0192,9624749,774813,466.54,23.74
EA-0193,9624699,774813,439.81,12.12
EA-0194,9624649,774813,421.6,12.35
EA-0195,9624599,774813,412.87,23.04
EA-0196,9624549,774813,391.85,11.75
EA-0197,9624499,774813,369.11,15.15
EA-0198,9624449,774813,345.52,17.49
EA-0199,9624399,774813,326.87,16.51
EA-0200,9624349,774813,310.62,18.34
EA-0201,9624299,774813,292.29,17.67
EA-0202,9624249,774813,278.76,21.19
EA-0203,9624199,774813,296.29,20.83
EA-0204,9624149,774813,313.26,18.84
EA-0205,9624099,774813,331.14,17.2
EA-0206,9624049,774813,349.73,15.05
EA-0207,9623999,774813,367.67,12.86
EA-0208,9623949,774813,380.92,16.1
EA-0209,9623899,774813,376.07,22.73
EA-0210,9623849,774813,363.14,19.4
EA-0211,9623799,774813,344.96,21.49
EA-0212,9623749,774813,336.3,21.48
EA-0213,9623699,774813,320.63,19.22
EA-0214,9623649,774813,321.12,17.8
EA-0215,9623599,774813,319.13,21.76
EA-0216,9623549,774813,308.75,14.39
EA-0217,9623499,774813,292.56,20.37
EA-0218,9623449,774813,272.78,23.57
EA-0219,9623399,774813,254.96,19.97
EA-0220,9623356,774813,247.27,24.34
EA-0221,9625497,774863,425.5,21.62
EA-0222,9625449,774863,443.32,20.29
EA-0223,9625399,774863,454.38,13.22
EA-0224,9625349,774863,465.13,17.94
EA-0225,9625299,774863,476.48,10.82
EA-0226,9625249,774863,493.26,16.77
EA-0227,9625199,774863,504.51,17.61
EA-0228,9625149,774863,532.54,24.19
EA-0229,9625099,774863,521.31,21.76
EA-0230,9625049,774863,508.8,19.31
EA-0231,9624999,774863,500.53,22.08
EA-0232,9624949,774863,519.65,18.6
EA-0233,9624899,774863,537.7,21.04
EA-0234,9624849,774863,522.29,16.23
EA-0235,9624799,774863,501.12,12.3
EA-0236,9624749,774863,480.45,18.18
EA-0237,9624699,774863,458.39,16.29
EA-0238,9624649,774863,440.34,9.21
EA-0239,9624599,774863,418.09,16.19
EA-0240,9624549,774863,397.18,15.74
EA-0241,9624499,774863,378.69,16.16
EA-0242,9624449,774863,352.14,21.46
EA-0243,9624399,774863,326.47,23.48
EA-0244,9624349,774863,309.97,12.21
EA-0245,9624299,774863,290.09,24.73
EA-0246,9624249,774863,294.93,23.01
EA-0247,9624199,774863,309.94,19.21
EA-0248,9624149,774863,325.72,17.3
EA-0249,9624099,774863,345.28,9.05
EA-0250,9624049,774863,360.46,18.59
EA-0251,9623999,774863,387.6,20.55
EA-0252,9623949,774863,407.11,9.17
EA-0253,9623899,774863,398.63,17.97
EA-0254,9623849,774863,383.05,21.39
EA-0255,9623799,774863,366.34,11.05
EA-0256,9623749,774863,344.36,16.16
EA-0257,9623699,774863,330.14,18.22
EA-0258,9623649,774863,335.01,10.25
EA-0259,9623599,774863,331.37,20.41
EA-0260,9623549,774863,318.81,13.79
EA-0261,9623499,774863,302.11,21.09
EA-0262,9623449,774863,282.13,22.17
EA-0263,9623399,774863,269.6,18.45
EA-0264,9623356,774863,257.87,15.88
EA-0265,9625497,774913,447.03,15.88
EA-0266,9625449,774913,453.33,21.68
EA-0267,9625399,774913,478.58,16.04
EA-0268,9625349,774913,485.8,20.01
EA-0269,9625299,774913,497.32,11.61
EA-0270,9625249,774913,523.37,15.25
EA-0271,9625199,774913,518.14,18.0
EA-0272,9625149,774913,528.0,9.58
EA-0273,9625099,774913,522.38,21.79
EA-0274,9625049,774913,510.35,9.29
EA-0275,9624999,774913,509.67,24.44
EA-0276,9624949,774913,523.05,24.01
EA-0277,9624899,774913,552.84,18.65
EA-0278,9624849,774913,541.76,15.16
EA-0279,9624799,774913,529.2,20.65
EA-0280,9624749,774913,506.06,18.34
EA-0281,9624699,774913,491.17,23.06
EA-0282,9624649,774913,458.55,16.3
EA-0283,9624599,774913,419.44,20.69
EA-0284,9624549,774913,391.28,24.77
EA-0285,9624499,774913,371.66,24.39
EA-0286,9624449,774913,347.27,17.08
EA-0287,9624399,774913,328.33,18.05
EA-0288,9624349,774913,308.5,16.74
EA-0289,9624299,774913,293.44,23.7
EA-0290,9624249,774913,310.66,13.05
EA-0291,9624199,774913,328.62,22.87
EA-0292,9624149,774913,338.91,17.12
EA-0293,9624099,774913,356.3,24.3
EA-0294,9624049,774913,378.14,17.51
EA-0295,9623999,774913,401.61,18.63
EA-0296,9623949,774913,433.65,20.35
EA-0297,9623899,774913,422.0,15.45
EA-0298,9623849,774913,400.76,15.48
EA-0299,9623799,774913,377.45,13.97
EA-0300,9623749,774913,355.14,20.58
EA-0301,9623699,774913,347.14,15.69
EA-0302,9623649,774913,343.52,22.71
EA-0303,9623599,774913,328.96,23.93
EA-0304,9623549,774913,308.83,22.14
EA-0305,9623499,774913,303.38,19.14
EA-0306,9623449,774913,294.48,15.85
EA-0307,9623399,774913,279.67,16.02
EA-0308,9623356,774913,264.25,18.11
EA-0309,9625497,774963,473.05,21.65
EA-0310,9625449,774963,475.83,21.77
EA-0311,9625399,774963,495.62,23.24
EA-0312,9625349,774963,506.91,10.86
EA-0313,9625299,774963,520.22,17.91
EA-0314,9625249,774963,528.45,24.11
EA-0315,9625199,774963,531.35,18.72
EA-0316,9625149,774963,537.93,21.49
EA-0317,9625099,774963,528.15,16.55
EA-0318,9625049,774963,510.94,11.64
EA-0319,9624999,774963,516.45,20.66
EA-0320,9624949,774963,527.64,10.77
EA-0321,9624899,774963,556.23,13.33
EA-0322,9624849,774963,566.21,21.25
EA-0323,9624799,774963,552.52,10.83
EA-0324,9624749,774963,531.61,16.64
EA-0325,9624699,774963,513.76,19.85
EA-0326,9624649,774963,473.39,21.48
EA-0327,9624599,774963,425.61,19.26
EA-0328,9624549,774963,396.66,23.83
EA-0329,9624499,774963,372.79,16.38
EA-0330,9624449,774963,354.83,21.13
EA-0331,9624399,774963,335.34,16.11
EA-0332,9624349,774963,316.49,22.82
EA-0333,9624299,774963,303.76,16.22
EA-0334,9624249,774963,327.63,15.5
EA-0335,9624199,774963,349.22,21.52
EA-0336,9624149,774963,368.06,22.54
EA-0337,9624099,774963,374.41,19.23
EA-0338,9624049,774963,397.27,23.46
EA-0339,9623999,774963,422.63,22.57
EA-0340,9623949,774963,437.24,21.85
EA-0341,9623899,774963,423.72,22.59
EA-0342,9623849,774963,403.63,14.07
EA-0343,9623799,774963,383.42,9.98
EA-0344,9623749,774963,370.83,23.49
EA-0345,9623699,774963,367.54,17.0
EA-0346,9623649,774963,341.44,20.38
EA-0347,9623599,774963,322.72,21.18
EA-0348,9623549,774963,298.93,19.58
EA-0349,9623499,774963,288.43,19.84
EA-0350,9623449,774963,284.33,17.81
EA-0351,9623399,774963,276.93,11.48
EA-0352,9623356,774963,264.47,22.32
EA-0353,9625497,775013,497.46,22.53
EA-0354,9625449,775013,501.53,23.44
EA-0355,9625399,775013,511.6,21.77
EA-0356,9625349,775013,524.65,17.02
EA-0357,9625299,775013,532.35,20.24
EA-0358,9625249,775013,543.56,24.9
EA-0359,9625199,775013,544.0,22.08
EA-0360,9625149,775013,537.86,11.63
EA-0361,9625099,775013,527.47,21.33
EA-0362,9625049,775013,509.53,22.89
EA-0363,9624999,775013,523.13,16.45
EA-0364,9624949,775013,538.82,20.83
EA-0365,9624899,775013,557.31,17.71
EA-0366,9624849,775013,559.37,16.63
EA-0367,9624799,775013,549.5,19.99
EA-0368,9624749,775013,532.39,17.22
EA-0369,9624699,775013,500.98,15.03
EA-0370,9624649,775013,474.31,23.04
EA-0371,9624599,775013,430.65,20.95
EA-0372,9624549,775013,398.11,16.08
EA-0373,9624499,775013,371.65,17.23
EA-0374,9624449,775013,355.93,21.61
EA-0375,9624399,775013,337.29,19.08
EA-0376,9624349,775013,316.35,24.33
EA-0377,9624299,775013,315.39,20.39
EA-0378,9624249,775013,345.54,22.37
EA-0379,9624199,775013,370.35,16.02
EA-0380,9624149,775013,392.07,17.12
EA-0381,9624099,775013,402.42,22.21
EA-0382,9624049,775013,420.99,16.5
EA-0383,9623999,775013,439.43,20.93
EA-0384,9623949,775013,444.96,20.57
EA-0385,9623899,775013,432.61,15.17
EA-0386,9623849,775013,415.89,24.96
EA-0387,9623799,775013,399.13,22.75
EA-0388,9623749,775013,391.25,16.12
EA-0389,9623699,775013,379.77,17.8
EA-0390,9623649,775013,354.01,22.1
EA-0391,9623599,775013,328.36,11.06
EA-0392,9623549,775013,307.11,15.02
EA-0393,9623499,775013,286.99,9.88
EA-0394,9623449,775013,272.2,13.83
EA-0395,9623399,775013,263.62,18.05
EA-0396,9623356,775013,254.45,12.47
EA-0397,9625497,775063,518.33,23.42
EA-0398,9625449,775063,522.59,18.07
EA-0399,9625399,775063,525.81,23.48
EA-0400,9625349,775063,535.04,23.27
EA-0401,9625299,775063,547.83,20.82
EA-0402,9625249,775063,548.04,17.43
EA-0403,9625199,775063,543.45,24.37
EA-0404,9625149,775063,533.9,20.04
EA-0405,9625099,775063,522.18,24.31
EA-0406,9625049,775063,522.25,21.13
EA-0407,9624999,775063,533.43,11.59
EA-0408,9624949,775063,544.77,21.69
EA-0409,9624899,775063,548.73,19.75
EA-0410,9624849,775063,543.06,18.36
EA-0411,9624799,775063,537.6,23.44
EA-0412,9624749,775063,521.62,19.96
EA-0413,9624699,775063,491.73,22.58
EA-0414,9624649,775063,468.27,9.48
EA-0415,9624599,775063,439.89,16.91
EA-0416,9624549,775063,408.34,16.88
EA-0417,9624499,775063,381.47,19.06
EA-0418,9624449,775063,362.6,16.92
EA-0419,9624399,775063,338.45,16.45
EA-0420,9624349,775063,315.82,18.35
EA-0421,9624299,775063,326.26,17.34
EA-0422,9624249,775063,353.42,23.0
EA-0423,9624199,775063,375.42,14.31
EA-0424,9624149,775063,403.02,16.55
EA-0425,9624099,775063,427.91,18.27
EA-0426,9624049,775063,444.22,15.27
EA-0427,9623999,775063,462.59,19.24
EA-0428,9623949,775063,465.23,15.66
EA-0429,9623899,775063,451.55,16.13
EA-0430,9623849,775063,434.43,12.51
EA-0431,9623799,775063,417.34,10.2
EA-0432,9623749,775063,404.04,15.58
EA-0433,9623699,775063,383.94,16.62
EA-0434,9623649,775063,364.02,20.97
EA-0435,9623599,775063,341.49,17.38
EA-0436,9623549,775063,316.04,15.34
EA-0437,9623499,775063,296.84,14.29
EA-0438,9623449,775063,279.63,21.32
EA-0439,9623399,775063,262.42,19.08
EA-0440,9623356,775063,252.23,18.96
EA-0441,9625497,775113,537.0,17.68
EA-0442,9625449,775113,535.88,21.88
EA-0443,9625399,775113,532.72,22.85
EA-0444,9625349,775113,541.78,20.77
EA-0445,9625299,775113,544.44,21.49
EA-0446,9625249,775113,539.09,15.53
EA-0447,9625199,775113,531.13,14.17
EA-0448,9625149,775113,513.6,21.05
EA-0449,9625099,775113,519.12,24.07
EA-0450,9625049,775113,534.53,22.75
EA-0451,9624999,775113,548.18,20.32
EA-0452,9624949,775113,551.64,20.62
EA-0453,9624899,775113,535.87,21.67
EA-0454,9624849,775113,531.33,24.54
EA-0455,9624799,775113,521.5,17.38
EA-0456,9624749,775113,512.02,19.65
EA-0457,9624699,775113,495.47,18.59
EA-0458,9624649,775113,474.1,22.0
EA-0459,9624599,775113,451.86,21.76
EA-0460,9624549,775113,419.8,10.8
EA-0461,9624499,775113,393.78,21.88
EA-0462,9624449,775113,374.1,18.21
EA-0463,9624399,775113,356.05,23.67
EA-0464,9624349,775113,330.8,18.68
EA-0465,9624299,775113,332.61,20.37
EA-0466,9624249,775113,357.27,24.01
EA-0467,9624199,775113,374.08,22.13
EA-0468,9624149,775113,404.85,10.65
EA-0469,9624099,775113,439.35,16.45
EA-0470,9624049,775113,472.19,22.93
EA-0471,9623999,775113,493.5,9.19
EA-0472,9623949,775113,493.63,24.22
EA-0473,9623899,775113,479.32,23.22
EA-0474,9623849,775113,456.7,16.06
EA-0475,9623799,775113,435.56,17.84
EA-0476,9623749,775113,409.76,24.71
EA-0477,9623699,775113,378.81,15.74
EA-0478,9623649,775113,356.22,12.33
EA-0479,9623599,775113,338.56,12.59
EA-0480,9623549,775113,314.61,24.36
EA-0481,9623499,775113,295.53,11.23
EA-0482,9623449,775113,278.91,10.32
EA-0483,9623399,775113,263.72,17.65
EA-0484,9623356,775113,264.5,16.02
EA-0485,9625497,775163,545.9,17.42
EA-0486,9625449,775163,544.07,19.15
EA-0487,9625399,775163,537.68,17.08
EA-0488,9625349,775163,541.08,11.88
EA-0489,9625299,775163,534.97,22.42
EA-0490,9625249,775163,521.13,15.55
EA-0491,9625199,775163,524.28,21.18
EA-0492,9625149,775163,524.48,13.64
EA-0493,9625099,775163,543.51,21.2
EA-0494,9625049,775163,552.98,20.37
EA-0495,9624999,775163,561.03,15.73
EA-0496,9624949,775163,548.61,17.2
EA-0497,9624899,775163,526.93,13.01
EA-0498,9624849,775163,516.65,17.87
EA-0499,9624799,775163,510.99,16.38
EA-0500,9624749,775163,504.6,22.02
EA-0501,9624699,775163,500.17,14.62
EA-0502,9624649,775163,471.98,20.16
EA-0503,9624599,775163,450.88,17.78
EA-0504,9624549,775163,421.91,15.92
EA-0505,9624499,775163,408.8,17.19
EA-0506,9624449,775163,392.05,21.78
EA-0507,9624399,775163,382.91,24.74
EA-0508,9624349,775163,365.22,11.92
EA-0509,9624299,775163,350.71,18.08
EA-0510,9624249,775163,352.23,20.18
EA-0511,9624199,775163,375.56,23.3
EA-0512,9624149,775163,406.33,23.48
EA-0513,9624099,775163,442.62,12.6
EA-0514,9624049,775163,487.61,9.14
EA-0515,9623999,775163,512.45,20.55
EA-0516,9623949,775163,516.68,21.57
EA-0517,9623899,775163,505.34,23.07
EA-0518,9623849,775163,480.44,14.24
EA-0519,9623799,775163,449.74,14.81
EA-0520,9623749,775163,415.67,20.59
EA-0521,9623699,775163,385.48,16.04
EA-0522,9623649,775163,355.2,16.72
EA-0523,9623599,775163,330.75,10.34
EA-0524,9623549,775163,315.33,19.99
EA-0525,9623499,775163,299.22,22.64
EA-0526,9623449,775163,280.36,17.25
EA-0527,9623399,775163,277.03,18.47
EA-0528,9623356,775163,284.11,24.21
EA-0529,9625497,775213,563.36,19.07
EA-0530,9625449,775213,554.65,11.81
EA-0531,9625399,775213,541.34,20.67
EA-0532,9625349,775213,529.43,19.33
EA-0533,9625299,775213,524.8,13.66
EA-0534,9625249,775213,522.17,21.49
EA-0535,9625199,775213,536.7,20.49
EA-0536,9625149,775213,547.09,22.92
EA-0537,9625099,775213,569.13,17.63
EA-0538,9625049,775213,573.32,24.83
EA-0539,9624999,775213,566.79,23.86
EA-0540,9624949,775213,546.55,22.47
EA-0541,9624899,775213,529.24,15.61
EA-0542,9624849,775213,511.14,21.91
EA-0543,9624799,775213,502.07,24.5
EA-0544,9624749,775213,496.52,15.21
EA-0545,9624699,775213,484.99,16.89
EA-0546,9624649,775213,460.94,24.51
EA-0547,9624599,775213,455.86,24.91
EA-0548,9624549,775213,439.15,23.65
EA-0549,9624499,775213,431.32,15.07
EA-0550,9624449,775213,417.61,20.94
EA-0551,9624399,775213,408.28,24.17
EA-0552,9624349,775213,391.13,17.67
EA-0553,9624299,775213,374.41,23.99
EA-0554,9624249,775213,358.74,9.15
EA-0555,9624199,775213,377.78,20.44
EA-0556,9624149,775213,405.21,16.58
EA-0557,9624099,775213,448.72,12.05
EA-0558,9624049,775213,480.67,9.07
EA-0559,9623999,775213,500.86,22.47
EA-0560,9623949,775213,510.32,12.58
EA-0561,9623899,775213,513.06,12.14
EA-0562,9623849,775213,492.51,16.58
EA-0563,9623799,775213,463.78,20.13
EA-0564,9623749,775213,428.57,18.79
EA-0565,9623699,775213,399.03,20.39
EA-0566,9623649,775213,373.95,16.18
EA-0567,9623599,775213,347.26,17.13
EA-0568,9623549,775213,324.06,17.52
EA-0569,9623499,775213,301.1,15.69
EA-0570,9623449,775213,285.75,13.33
EA-0571,9623399,775213,297.22,15.36
EA-0572,9623356,775213,305.42,24.38
EA-0573,9625497,775263,581.25,22.85
EA-0574,9625449,775263,567.68,16.78
EA-0575,9625399,775263,548.48,23.01
EA-0576,9625349,775263,532.72,9.77
EA-0577,9625299,775263,525.93,15.33
EA-0578,9625249,775263,534.14,20.97
EA-0579,9625199,775263,548.27,21.45
EA-0580,9625149,775263,566.66,19.16
EA-0581,9625099,775263,584.68,20.91
EA-0582,9625049,775263,584.68,16.51
EA-0583,9624999,775263,570.72,9.29
EA-0584,9624949,775263,550.91,16.4
EA-0585,9624899,775263,533.69,22.8
EA-0586,9624849,775263,522.84,22.93
EA-0587,9624799,775263,513.05,15.96
EA-0588,9624749,775263,503.76,22.31
EA-0589,9624699,775263,492.38,10.38
EA-0590,9624649,775263,484.55,16.39
EA-0591,9624599,775263,474.42,19.55
EA-0592,9624549,775263,464.83,10.92
EA-0593,9624499,775263,459.62,16.76
EA-0594,9624449,775263,442.14,20.4
EA-0595,9624399,775263,422.98,15.59
EA-0596,9624349,775263,411.3,20.74
EA-0597,9624299,775263,388.23,9.45
EA-0598,9624249,775263,366.25,10.16
EA-0599,9624199,775263,384.53,13.24
EA-0600,9624149,775263,408.32,22.81
EA-0601,9624099,775263,441.35,22.5
EA-0602,9624049,775263,466.94,18.33
EA-0603,9623999,775263,484.54,10.04
EA-0604,9623949,775263,500.64,21.04
EA-0605,9623899,775263,509.2,21.72
EA-0606,9623849,775263,500.55,16.06
EA-0607,9623799,775263,469.41,22.94
EA-0608,9623749,775263,433.5,23.46
EA-0609,9623699,775263,401.51,19.35
EA-0610,9623649,775263,376.36,20.37
EA-0611,9623599,775263,349.96,15.98
EA-0612,9623549,775263,329.53,18.47
EA-0613,9623499,775263,304.61,20.87
EA-0614,9623449,775263,297.61,19.92
EA-0615,9623399,775263,314.18,23.64
EA-0616,9623356,775263,327.45,24.34
EA-0617,9625497,775313,599.19,23.95
EA-0618,9625449,775313,582.41,23.97
EA-0619,9625399,775313,563.84,15.87
EA-0620,9625349,775313,545.55,18.53
EA-0621,9625299,775313,536.79,21.73
EA-0622,9625249,775313,547.34,22.12
EA-0623,9625199,775313,561.86,19.01
EA-0624,9625149,775313,579.42,19.92
EA-0625,9625099,775313,582.01,23.51
